product_id,product_name,discounted_price,actual_price,discount_percentage,rating,rating_count,rating_weighted,category_1,category_2,rating_score,difference_price,neg,neu,pos,compound
B01MF8MB65,boAt Bassheads 225 in Ear Wired Earphones with Mic(Blue),699.0,999.0,0.3,4.1,273189.0,1120074.9,Electronics,"Headphones, Earbuds & Accessories",Satisfied,300.0,0.046,0.734,0.219,0.9997
B00LHZWD0C,"Luxor 5 Subject Single Ruled Notebook - A4, 70 GSM, 300 pages",252.0,315.0,0.2,4.5,3785.0,17032.5,Office Products,Office Paper Products,Satisfied,63.0,0.087,0.646,0.267,0.9902
B08QDPB1SL,Duracell Chhota Power AA Battery Set of 10 Pcs,190.0,220.0,0.14,4.4,2866.0,12610.400000000001,Electronics,General Purpose Batteries & Battery Chargers,Satisfied,30.0,0.027,0.542,0.43,0.9851
B07BRKK9JQ,"Zebronics Zeb-Transformer Gaming Keyboard and Mouse Combo (USB, Braided Cable)",1299.0,1599.0,0.19,4.3,27223.0,117058.9,Computers & Accessories,Accessories & Peripherals,Satisfied,300.0,0.248,0.612,0.139,-0.9288
B01EZ0X3L8,"SanDisk Ultra 64 GB USB Pen Drives (SDDDC2-064G-I35, Black, Silver)",729.0,1650.0,0.56,4.3,82356.0,354130.8,Computers & Accessories,External Devices & Data Storage,Satisfied,921.0,0.087,0.597,0.316,0.9824
B00LM4W1N2,Parker Classic Gold Gold Trim Ball Pen,480.0,600.0,0.2,4.3,5719.0,24591.7,Office Products,Office Paper Products,Satisfied,120.0,0.0,0.342,0.658,0.9974
B0949SBKMP,"boAt Flash Edition Smart Watch with Activity Tracker, Multiple Sports Modes, 1.3"" Screen, 170+ Watch Faces, Sleep Monitor, Gesture, Camera & Music Control, IP68 & 7 Days Battery Life(Lightning Black)",1799.0,6990.0,0.74,4.0,26880.0,107520.0,Electronics,Wearable Technology,Satisfied,5191.0,0.066,0.542,0.392,0.9958
B08YD264ZS,"Tarkan Portable Folding Laptop Desk for Bed, Lapdesk with Handle, Drawer, Cup & Mobile/Tablet Holder for Study, Eating, Work (Black)",999.0,2499.0,0.6,4.3,1690.0,7267.0,Computers & Accessories,Accessories & Peripherals,Satisfied,1500.0,0.058,0.578,0.364,0.9981
B094JNXNPV,"Ambrane Unbreakable 3 in 1 Fast Charging Braided Multipurpose Cable for Speaker with 2.1 A Speed - 1.25 meter, Black",299.0,399.0,0.25,4.0,2766.0,11064.0,Computers & Accessories,Accessories & Peripherals,Satisfied,100.0,0.022,0.649,0.328,0.9883
B00GZLB57U,"Quantum RJ45 Ethernet Patch Cable/LAN Router Cable with Heavy Duty Gold Plated Connectors Supports Hi-Speed Gigabit Upto 1000Mbps, Waterproof and Durable,1-Year Warranty-32.8 Feet (10 Meters)(White)",238.0,699.0,0.66,4.4,8372.0,36836.8,Computers & Accessories,Accessories & Peripherals,Satisfied,461.0,0.0,0.34,0.66,0.9949
B07V82W5CN,"HP USB Wireless Spill Resistance Keyboard and Mouse Set with 10m Working Range 2.4G Wireless Technology / 3 Years Warranty (4SC12PA), Black",1349.0,2198.0,0.39,4.0,7113.0,28452.0,Computers & Accessories,Accessories & Peripherals,Satisfied,849.0,0.084,0.534,0.382,0.9924
B077Z65HSD,"boAt A400 USB Type-C to USB-A 2.0 Male Data Cable, 2 Meter (Black)",299.0,999.0,0.7,4.3,20850.0,89655.0,Computers & Accessories,Accessories & Peripherals,Satisfied,700.0,0.0,0.614,0.386,0.9965
B08HD7JQHX,"HUMBLE Dynamic Lapel Collar Mic Voice Recording Filter Microphone for Singing Youtube SmartPhones, Black",199.0,499.0,0.6,3.3,2804.0,9253.199999999999,Computers & Accessories,Accessories & Peripherals,Neutral,300.0,0.046,0.61,0.344,0.9887
B0B31FR4Y2,"Boult Audio Omega with 30dB ANC+ ENC, 32H Playtime, 45ms Latency Gaming Mode, Quad Mic Zen ENC, 3 Equalizer Modes, ANC, Type-C Fast Charging, IPX5 True Wireless in Ear Bluetooth Earbuds (Black)",1999.0,9999.0,0.8,3.7,1986.0,7348.200000000001,Electronics,"Headphones, Earbuds & Accessories",Neutral,8000.0,0.025,0.612,0.363,0.9977
B09Y14JLP3,"STRIFF UPH2W Multi Angle Tablet/Mobile Stand. Holder for iPhone, Android, Samsung, OnePlus, Xiaomi. Portable,Foldable Stand.Perfect for Bed,Office, Home,Gift and Desktop (White)",99.0,499.0,0.8,4.1,2451.0,10049.099999999999,Electronics,Mobiles & Accessories,Satisfied,400.0,0.0,0.377,0.623,0.9937
B09ZHCJDP1,"Amazon Basics Wireless Mouse | 2.4 GHz Connection, 1600 DPI | Type - C Adapter | Upto 12 Months of Battery Life | Ambidextrous Design | Suitable for PC/Mac/Laptop",499.0,1000.0,0.5,5.0,23.0,115.0,Computers & Accessories,Accessories & Peripherals,Highly Satisfied,501.0,0.011,0.562,0.427,0.9982
B08C4Z69LN,Crucial RAM 8GB DDR4 3200MHz CL22 (or 2933MHz or 2666MHz) Laptop Memory CT8G4SFRA32A,1792.0,3500.0,0.49,4.5,26194.0,117873.0,Computers & Accessories,Components,Satisfied,1708.0,0.057,0.693,0.251,0.9967
B016XVRKZM,"APC Back-UPS BX600C-IN 600VA / 360W, 230V, UPS System, an Ideal Power Backup & Protection for Home Office, Desktop PC & Home Electronics",3299.0,4100.0,0.2,3.9,15783.0,61553.7,Computers & Accessories,Accessories & Peripherals,Neutral,801.0,0.055,0.832,0.113,0.9959
B00LHZW3XY,"Luxor 5 Subject Single Ruled Notebook - A5 Size, 70 GSM, 300 Pages",125.0,180.0,0.31,4.4,8053.0,35433.200000000004,Office Products,Office Paper Products,Satisfied,55.0,0.024,0.529,0.447,0.9915
B098JYT4SY,"Zebronics Zeb-Jaguar Wireless Mouse, 2.4GHz with USB Nano Receiver, High Precision Optical Tracking, 4 Buttons, Plug & Play, Ambidextrous, for PC/Mac/Laptop (Black+Grey)",399.0,1190.0,0.66,4.1,2809.0,11516.9,Computers & Accessories,Accessories & Peripherals,Satisfied,791.0,0.0,0.442,0.558,0.9947
B08CFCK6CW,"Boult Audio Truebuds with 30H Playtime, IPX7 Waterproof, Lightning Boult™ Type C Fast Charging (10 Min=100Mins), BoomX™ Tech Rich Bass, Pro+ Calling HD Mic, Touch Controls in Ear Earbuds TWS (Grey)",1199.0,7999.0,0.85,3.6,25910.0,93276.0,Electronics,"Headphones, Earbuds & Accessories",Neutral,6800.0,0.066,0.608,0.326,0.9844
B09P564ZTJ,"Wembley LCD Writing Pad/Tab | Writing, Drawing, Reusable, Portable Pad with Colorful Letters | 9 Inch Graphic Tablet (Assorted)",235.0,1599.0,0.85,3.8,1173.0,4457.4,Computers & Accessories,Accessories & Peripherals,Neutral,1364.0,0.083,0.584,0.333,0.9945
B07MSLTW8Z,"Gizga Essentials Multi-Purpose Portable & Foldable Wooden Desk for Bed Tray, Laptop Table, Study Table (Black)",549.0,1999.0,0.73,3.6,6422.0,23119.2,Computers & Accessories,Accessories & Peripherals,Neutral,1450.0,0.131,0.614,0.255,0.9198
B09N6TTHT6,"E-COSMOS Plug in LED Night Light Mini USB LED Light Flexible USB LED Ambient Light Mini USB LED Light, LED Portable car Bulb, Indoor, Outdoor, Reading, Sleep (4 pcs)",89.0,99.0,0.1,4.2,241.0,1012.2,Computers & Accessories,Accessories & Peripherals,Satisfied,10.0,0.022,0.459,0.519,0.9915
B09W5XR9RT,"Duracell USB C To Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And Ipod. Fast Charging Lightning Cable, 3.9 Feet (1.2M) - Black",970.0,1999.0,0.51,4.4,184.0,809.6,Computers & Accessories,Accessories & Peripherals,Satisfied,1029.0,0.022,0.519,0.459,0.9944
B098R25TGC,Noise Buds VS201 V2 in-Ear Truly Wireless Earbuds with Dual Equalizer | with Mic | Total 14-Hour Playtime | Full Touch Control | IPX5 Water Resistance and Bluetooth v5.1 (Olive Green),1299.0,2999.0,0.57,3.8,14629.0,55590.2,Electronics,"Headphones, Earbuds & Accessories",Neutral,1700.0,0.065,0.731,0.204,0.9982
B0B2PQL5N3,"Lapster Gel Mouse pad with Wrist Rest , Gaming Mouse Pad with Lycra Cloth Nonslip for Laptop , Computer, , Home & Office (Black)",230.0,999.0,0.77,4.2,1528.0,6417.6,Computers & Accessories,Accessories & Peripherals,Satisfied,769.0,0.128,0.59,0.282,0.9817
B07DKZCZ89,"Gizga Essentials Earphone Carrying Case, Multi-Purpose Pocket Storage Travel Organizer for Earphones, Headset, Pen Drives, SD Cards, Shock-Proof Ballistic Nylon, Soft Fabric, Mesh Pocket, Green",119.0,499.0,0.76,4.3,15032.0,64637.6,Electronics,"Headphones, Earbuds & Accessories",Satisfied,380.0,0.022,0.523,0.454,0.9974
B08GYG6T12,"SanDisk Ultra SDHC UHS-I Card 32GB 120MB/s R for DSLR Cameras, for Full HD Recording, 10Y Warranty",449.0,800.0,0.44,4.4,69585.0,306174.0,Electronics,Accessories,Satisfied,351.0,0.127,0.45,0.423,0.9883
B09BN2NPBD,"DIGITEK® (DRL-14C) Professional (31cm) Dual Temperature LED Ring Light with Tripod Stand & Mini Tripod for YouTube, Photo-Shoot, Video Shoot, Live Stream, Makeup, Vlogging & More",1699.0,3495.0,0.51,4.1,14371.0,58921.09999999999,Electronics,Mobiles & Accessories,Satisfied,1796.0,0.074,0.6,0.326,0.9898
B00J4YG0PC,"Classmate Long Notebook - 140 Pages, Single Line, 297mm x 210mm (Pack of 12)",561.0,720.0,0.22,4.4,3182.0,14000.800000000001,Office Products,Office Paper Products,Satisfied,159.0,0.07,0.335,0.595,0.9972
B073BRXPZX,"Lenovo 300 Wired Plug & Play USB Mouse, High Resolution 1600 DPI Optical Sensor, 3-Button Design with clickable Scroll Wheel, Ambidextrous, Ergonomic Mouse for Comfortable All-Day Grip (GX30M39704)",289.0,590.0,0.51,4.4,25886.0,113898.40000000001,Computers & Accessories,Accessories & Peripherals,Satisfied,301.0,0.008,0.597,0.395,0.9965
B08LHTJTBB,"Dyazo 6 Angles Adjustable Aluminum Ergonomic Foldable Portable Tabletop Laptop/Desktop Riser Stand Holder Compatible for MacBook, HP, Dell, Lenovo & All Other Notebook (Silver)",599.0,1999.0,0.7,4.4,4736.0,20838.4,Computers & Accessories,Accessories & Peripherals,Satisfied,1400.0,0.033,0.701,0.266,0.9962
B07VTFN6HM,"Western Digital WD 2TB My Passport Portable Hard Disk Drive, USB 3.0 with  Automatic Backup, 256 Bit AES Hardware Encryption,Password Protection,Compatible with Windows and Mac, External HDD-Black",5599.0,7350.0,0.24,4.4,73005.0,321222.0,Computers & Accessories,External Devices & Data Storage,Satisfied,1751.0,0.057,0.707,0.236,0.9975
B008QS9J6Y,"Logitech C270 Digital HD Webcam with Widescreen HD Video Calling, HD Light Correction, Noise-Reducing Mic, for Skype, FaceTime, Hangouts, WebEx, PC/Mac/Laptop/MacBook/Tablet - (Black, HD 720p/30fps)",1990.0,2595.0,0.23,4.3,20398.0,87711.4,Computers & Accessories,Accessories & Peripherals,Satisfied,605.0,0.014,0.698,0.288,0.9971
B09M8888DM,Portronics MPORT 31 4 Ports USB Hub (USB A to 4 USB-A Ports 4 in 1 Connector USB HUB(Grey),499.0,799.0,0.38,4.3,2125.0,9137.5,Computers & Accessories,Accessories & Peripherals,Satisfied,300.0,0.058,0.715,0.227,0.9953
B07Z1YVP72,"AirCase Protective Laptop Bag Sleeve fits Upto 15.6"" Laptop/ MacBook, Wrinkle Free, Padded, Waterproof Light Neoprene case Cover Pouch, for Men & Women, Black- 6 Months Warranty",449.0,999.0,0.55,4.3,11330.0,48719.0,Computers & Accessories,Accessories & Peripherals,Satisfied,550.0,0.031,0.43,0.539,0.9939
B082FTPRSK,Zinq Five Fan Cooling Pad and Laptop Stand with Dual Height Adjustment and Dual USB Port Extension (Black),999.0,1999.0,0.5,4.2,27441.0,115252.20000000001,Computers & Accessories,Accessories & Peripherals,Satisfied,1000.0,0.063,0.587,0.35,0.9963
B09RF2QXGX,"Gizga Essentials Webcam Cover, Privacy Protector Webcam Cover Slide, Compatible with Laptop, Desktop, PC, Smartphone, Protect Your Privacy and Security, Strong Adhesive, Set of 3, Black",69.0,299.0,0.77,4.3,255.0,1096.5,Computers & Accessories,Accessories & Peripherals,Satisfied,230.0,0.017,0.595,0.389,0.992
B01KK0HU3Y,HP Z3700 Wireless Optical Mouse with USB Receiver and 2.4GHz Wireless Connection/ 1200DPI / 16 Months Long Battery Life /Ambidextrous and Slim Design (Modern Gold),899.0,1499.0,0.4,4.2,23174.0,97330.8,Computers & Accessories,Accessories & Peripherals,Satisfied,600.0,0.078,0.539,0.383,0.9876
B07JF9B592,MAONO AU-400 Lavalier Auxiliary Omnidirectional Microphone (Black),478.0,699.0,0.32,3.8,20218.0,76828.4,Musical Instruments,Microphones,Neutral,221.0,0.043,0.704,0.253,0.9982
B086394NY5,TABLE MAGIC Multipurpose Laptop Table Mat Finish Top Work at Home Study Table (TM Regular- Black) (Alloy Steel),1399.0,2490.0,0.44,4.3,11074.0,47618.2,Computers & Accessories,Accessories & Peripherals,Satisfied,1091.0,0.036,0.598,0.366,0.9887
B00NH11PEY,"AmazonBasics USB 2.0 - A-Male to A-Female Extension Cable for Personal Computer, Printer (Black, 9.8 Feet/3 Meters)",199.0,750.0,0.73,4.5,74976.0,337392.0,Computers & Accessories,Accessories & Peripherals,Satisfied,551.0,0.023,0.697,0.28,0.9917
B017PDR9N0,"GIZGA Essentials Portable Tabletop Tablet Stand Mobile Holder, Desktop Stand, Cradle, Dock for iPad, Smartphone, Kindle, E-Reader, Fully Foldable, Adjustable Angle, Anti-Slip Pads, Black",149.0,499.0,0.7,4.1,25607.0,104988.7,Computers & Accessories,Accessories & Peripherals,Satisfied,350.0,0.027,0.384,0.589,0.9912
B07NC12T2R,"boAt Stone 650 10W Bluetooth Speaker with Upto 7 Hours Playback, IPX5 and Integrated Controls (Blue)",1799.0,4990.0,0.64,4.2,41226.0,173149.2,Electronics,Home Audio,Satisfied,3191.0,0.04,0.742,0.218,0.9987
B07WKBD37W,"ESnipe Mart Worldwide Travel Adapter with Build in Dual USB Charger Ports with 125V 6A, 250V Protected Electrical Plug for Laptops, Cameras (White)",425.0,999.0,0.57,4.0,2581.0,10324.0,Home Improvement,Electrical,Satisfied,574.0,0.069,0.584,0.346,0.9723
B08JMC1988,"boAt Stone 180 5W Bluetooth Speaker with Upto 10 Hours Playback, 1.75"" Driver, IPX7 & TWS Feature(Black)",999.0,2490.0,0.6,4.1,18331.0,75157.09999999999,Electronics,Home Audio,Satisfied,1491.0,0.025,0.585,0.39,0.991
B09GFN8WZL,"Portronics Ruffpad 8.5M Multicolor LCD Writing Pad with Screen 21.5cm (8.5-inch) for Drawing, Playing, Handwriting Gifts for Kids & Adults, India's first notepad to save and share your child's first creatives via Ruffpad app on your Smartphone(Black)",378.0,999.0,0.62,4.1,1779.0,7293.9,Computers & Accessories,Accessories & Peripherals,Satisfied,621.0,0.0,0.458,0.542,0.9945
B095X38CJS,"BRUSTRO Copytinta Coloured Craft Paper A4 Size 80 GSM Mixed Bright Colour 40 Sheets Pack (10 cols X 4 Sheets) Double Side Color for Office Printing, Art and Craft.",99.0,99.0,0.0,4.3,388.0,1668.3999999999999,Office Products,Office Paper Products,Satisfied,0.0,0.018,0.558,0.424,0.9935
B07ZKD8T1Q,Cuzor 12V Mini ups for WiFi Router | Power Backup up to 4 Hours | Replaceable Battery | Ups for Wi-Fi Router and Modem | Ups for Router up to 2A | ups for uninterrupted wi-fi,1499.0,2999.0,0.5,4.5,8656.0,38952.0,Computers & Accessories,Networking Devices,Satisfied,1500.0,0.051,0.744,0.205,0.9862
B07G3YNLJB,Crucial BX500 240GB 3D NAND SATA 6.35 cm (2.5-inch) SSD (CT240BX500SSD1),1815.0,3100.0,0.41,4.5,92925.0,418162.5,Computers & Accessories,Components,Satisfied,1285.0,0.039,0.691,0.27,0.9972
B00P93X2H6,"Classmate Pulse Spiral Notebook - 240 mm x 180 mm, Soft Cover, 200 Pages, Unruled",67.0,75.0,0.11,4.1,1269.0,5202.9,Office Products,Office Paper Products,Satisfied,8.0,0.037,0.513,0.45,0.9854
B0798PJPCL,Portronics My buddy plus Adjustable Laptop cooling Table (Brown),1889.0,2699.0,0.3,4.3,17394.0,74794.2,Computers & Accessories,Accessories & Peripherals,Satisfied,810.0,0.022,0.6,0.379,0.9984
B09GFWJDY1,"ZEBRONICS Zeb-Evolve Wireless in Ear Neckband Earphone with Supporting Bluetooth v5.0, Voice Assistant, Rapid Charge, Call Function & Magnetic Earpiece, with mic (Metallic Blue)",499.0,1499.0,0.67,3.6,9169.0,33008.4,Electronics,"Headphones, Earbuds & Accessories",Neutral,1000.0,0.029,0.502,0.469,0.9969
B09MZ6WZ6V,"INOVERA World Map Extended Anti Slip Rubber Gaming Stitched Mouse Pad Desk Mat for Computer Laptop (Black, 900L x 400B x 2H mm)",499.0,999.0,0.5,4.4,1030.0,4532.0,Computers & Accessories,Accessories & Peripherals,Satisfied,500.0,0.058,0.481,0.462,0.9951
B094QZLJQ6,"Seagate One Touch 2TB External HDD with Password Protection – Black, for Windows and Mac, with 3 yr Data Recovery Services, and 4 Months Adobe CC Photography (STKY2000400)",5799.0,7999.0,0.28,4.5,50273.0,226228.5,Computers & Accessories,External Devices & Data Storage,Satisfied,2200.0,0.043,0.589,0.368,0.9843
B07L3NDN24,"ZEBRONICS Zeb-Fame 5watts 2.0 Multi Media Speakers with AUX, USB and Volume Control (Black)",499.0,799.0,0.38,3.9,6742.0,26293.8,Electronics,Home Audio,Neutral,300.0,0.101,0.539,0.36,0.9804
B08WD18LJZ,"TVARA LCD Writing Tablet 8.5 Inch E-Note Pad LCD Writing Tablet, Kids Drawing Pad 8.5 Inch Doodle Board, Toddler Boy and Girl Learning Gift for 3 4 5 6 Years Old, Black",249.0,600.0,0.59,4.0,1208.0,4832.0,Computers & Accessories,Accessories & Peripherals,Satisfied,351.0,0.0,0.511,0.489,0.997
B09CMM3VGK,"Ambrane 60W / 3A Type C Fast Charging Unbreakable 1.5m L Shaped Braided Cable, PD Technology, 480Mbps Data Transfer for Smartphones, Tablet, Laptops & other type c devices (ABLC10, Black)",179.0,499.0,0.64,4.0,1933.0,7732.0,Computers & Accessories,Accessories & Peripherals,Satisfied,320.0,0.041,0.694,0.264,0.9939
B06XDKWLJH,"Western Digital WD 1.5TB Elements Portable Hard Disk Drive, USB 3.0, Compatible with PC, PS4 and Xbox, External HDD (WDBU6Y0015BBK-WESN)",4449.0,5734.0,0.22,4.4,25006.0,110026.40000000001,Computers & Accessories,External Devices & Data Storage,Satisfied,1285.0,0.029,0.694,0.277,0.9897
B01J1CFO5I,Redgear MP35 Speed-Type Gaming Mousepad (Black/Red),299.0,550.0,0.46,4.6,33434.0,153796.4,Computers & Accessories,Accessories & Peripherals,Satisfied,251.0,0.0,0.565,0.435,0.9938
B07J2NGB69,"Lenovo 400 Wireless Mouse, 1200DPI Optical Sensor, 2.4GHz Wireless Nano USB, 3-Button (Left,Right,Scroll) Upto 8M Left/Right & 100K Scroll clicks & 1yr Battery, Ambidextrous, Ergonomic GY50R91293",629.0,1390.0,0.55,4.4,6301.0,27724.4,Computers & Accessories,Accessories & Peripherals,Satisfied,761.0,0.106,0.48,0.414,0.9841
B00MUTWLW4,"Logitech K480 Wireless Multi-Device Keyboard for Windows, macOS, iPadOS, Android or Chrome OS, Bluetooth, Compact, Compatible with PC, Mac, Laptop, Smartphone, Tablet - Black",2595.0,3295.0,0.21,4.4,22618.0,99519.20000000001,Computers & Accessories,Accessories & Peripherals,Satisfied,700.0,0.065,0.675,0.26,0.9975
B08QSC1XY8,"Zoul USB C 60W Fast Charging 3A 6ft/2M Long Type C Nylon Braided Data Cable Quick Charger Cable QC 3.0 for Samsung Galaxy M31S M30 S10 S9 S20 Plus, Note 10 9 8, A20e A40 A50 A70 (2M, Grey)",389.0,1099.0,0.65,4.3,974.0,4188.2,Computers & Accessories,Accessories & Peripherals,Satisfied,710.0,0.04,0.495,0.465,0.9943
B017NC2IPM,"RESONATE RouterUPS CRU12V2A | Zero Drop | UPS for WiFi Router | Mini UPS | Up to 4 Hours PowerBackup | Battery Replacement Program | Router UPS Compatible with 12V <2A Routers, FTTH, Modem, Set Top Box, Alexa, Mini Camera",1799.0,2911.0,0.38,4.3,20342.0,87470.59999999999,Computers & Accessories,Networking Devices,Satisfied,1112.0,0.063,0.616,0.321,0.9957
B00N1U7JXM,"3M Post-it Sticky Note Cube, 200 Sheets (4 Colors x 50 Sheets) | 3"" x 3"" Size | For notes, reminders, study, school and organizing",90.0,175.0,0.49,4.4,7429.0,32687.600000000002,Office Products,Office Paper Products,Satisfied,85.0,0.032,0.542,0.426,0.9756
B08HQL67D6,OFIXO Multi-Purpose Laptop Table/Study Table/Bed Table/Foldable and Portable Wooden/Writing Desk (Wooden),599.0,599.0,0.0,4.0,26423.0,105692.0,Computers & Accessories,Accessories & Peripherals,Satisfied,0.0,0.0,0.362,0.638,0.9969
B09RKFBCV7,"Fire-Boltt Ninja Calling 1.69"" Bluetooth Calling Smart Watch, Dial Pad, Speaker, AI Voice Assistant with 450 NITS Peak Brightness, Wrist Gaming & 100+ Watch Faces with SpO2, HR, Multiple Sports Mode",1999.0,7999.0,0.75,4.2,31305.0,131481.0,Electronics,Wearable Technology,Satisfied,6000.0,0.082,0.593,0.325,0.9944
B08KHM9VBJ,"Airtel AMF-311WW Data Card (Black), 4g Hotspot Support with 2300 Mah Battery",2099.0,3250.0,0.35,3.8,11213.0,42609.4,Computers & Accessories,Networking Devices,Neutral,1151.0,0.17,0.564,0.266,0.9288
B01IOZUHRS,Gizga Essentials Laptop Power Cable Cord- 3 Pin Adapter Isi Certified(1 Meter/3.3 Feet),179.0,499.0,0.64,4.1,10174.0,41713.399999999994,Computers & Accessories,Accessories & Peripherals,Satisfied,320.0,0.032,0.524,0.444,0.9834
B00CEQEGPI,"Logitech MK270r USB Wireless Keyboard and Mouse Set for Windows, 2.4 GHz Wireless, Spill-resistant Design, 8 Multimedia & Shortcut Keys, 2-Year Battery Life, PC/Laptop- Black",1345.0,2295.0,0.41,4.2,17413.0,73134.6,Computers & Accessories,Accessories & Peripherals,Satisfied,950.0,0.057,0.699,0.243,0.999
B08B6XWQ1C,"DIGITEK® (DTR-200MT) (18 CM) Portable & Flexible Mini Tripod with Mobile Holder & 360 Degree Ball Head, For Smart Phones, Compact Cameras, GoPro, Maximum Operating Height: 7.87 Inch, Maximum Load Upto: 1 kgs",349.0,995.0,0.65,4.2,6676.0,28039.2,Electronics,Cameras & Photography,Satisfied,646.0,0.05,0.495,0.456,0.9953
B01DGVKBC6,"FEDUS Cat6 Ethernet Cable, 10 Meter High Speed 550MHZ / 10 Gigabit Speed UTP LAN Cable, Network Cable Internet Cable RJ45 Cable LAN Wire, Patch Computer Cord Gigabit Category 6 Wires for Modem, Router",287.0,499.0,0.42,4.4,8076.0,35534.4,Computers & Accessories,Accessories & Peripherals,Satisfied,212.0,0.043,0.453,0.504,0.9904
B008FWZGSG,"Samsung Original Type C to C Cable - 3.28 Feet (1 Meter), White",599.0,599.0,0.0,4.3,355.0,1526.5,Computers & Accessories,Accessories & Peripherals,Satisfied,0.0,0.027,0.545,0.428,0.9909
B08JD36C6H,Kingston DataTraveler Exodia DTX/32 GB Pen Drive USB 3.2 Gen 1 (Multicolor),349.0,450.0,0.22,4.1,18656.0,76489.59999999999,Computers & Accessories,External Devices & Data Storage,Satisfied,101.0,0.0,0.618,0.382,0.9944
B00E3DVQFS,"Duracell Rechargeable AA 2500mAh Batteries, 4 Pcs",879.0,1109.0,0.21,4.4,31599.0,139035.6,Electronics,General Purpose Batteries & Battery Chargers,Satisfied,230.0,0.089,0.662,0.249,0.9773
B0B4HJNPV4,"pTron Solero T351 3.5Amps Fast Charging Type-C to Type-C PD Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1 Meter Long Cable for Type-C Smartphones, Tablets & Laptops (Black)",199.0,999.0,0.8,3.9,1075.0,4192.5,Computers & Accessories,Accessories & Peripherals,Neutral,800.0,0.06,0.585,0.355,0.9875
B00BN5SNF0,"ENVIE® (AA10004PLNi-CD) AA Rechargeable Batteries, Low Self Discharge, AA 1000mAh Ni-CD (Pack of 4)",250.0,250.0,0.0,3.9,13971.0,54486.9,Electronics,General Purpose Batteries & Battery Chargers,Neutral,0.0,0.078,0.713,0.209,0.9226
B09SGGRKV8,"ZEBRONICS Zeb-Buds 30 3.5Mm Stereo Wired in Ear Earphones with Mic for Calling, Volume Control, Multifunction Button, 14Mm Drivers, Stylish Eartip,1.2 Meter Durable Cable and Lightweight Design(Red)",199.0,499.0,0.6,3.6,2492.0,8971.2,Electronics,"Headphones, Earbuds & Accessories",Neutral,300.0,0.093,0.54,0.367,0.9942
B07XLCFSSN,"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Iphone Charger (6-Foot, Dark Grey)",899.0,1900.0,0.53,4.4,13552.0,59628.8,Computers & Accessories,Accessories & Peripherals,Satisfied,1001.0,0.036,0.506,0.459,0.9967
B09RZS1NQT,"Sounce 65W OnePlus Dash Warp Charge Cable, 6.5A Type-C to USB C PD Data Sync Fast Charging Cable Compatible with One Plus 8T/ 9/ 9R/ 9 pro/ 9RT/ 10R/ Nord & for All Type C Devices – Red, 1 Meter",199.0,999.0,0.8,4.0,575.0,2300.0,Computers & Accessories,Accessories & Peripherals,Satisfied,800.0,0.042,0.46,0.499,0.9968
B084BR3QX8,LAPSTER Accessories Power Cable Cord 2 Pin Laptop Adapter and Tape Recorder 1.5M,149.0,999.0,0.85,3.5,2523.0,8830.5,Computers & Accessories,Accessories & Peripherals,Neutral,850.0,0.167,0.485,0.347,0.9423
B09VC2D2WG,"Portronics Ruffpad 12E Re-Writable LCD Writing Pad with 30.4cm (12 inch) Writing Area, Single Tap Erase, Smart Lock, Long Battery Life, India's first notepad to save and share your child's first creatives via Ruffpad app on your Smartphone(Black)",469.0,1499.0,0.69,4.1,352.0,1443.1999999999998,Computers & Accessories,Accessories & Peripherals,Satisfied,1030.0,0.05,0.522,0.428,0.9972
B09163Q5CD,"Verilux® USB C Hub Multiport Adapter- 6 in 1 Portable Aluminum Type C Hub with 4K HDMI Output, USB 2.0/3.0 Ports, SD/Micro SD Card Reader Compatible for MacBook Pro 2016-2020, MacBook Air 2018-2020, Type-C Devices",1187.0,1929.0,0.38,4.1,1662.0,6814.2,Computers & Accessories,Accessories & Peripherals,Satisfied,742.0,0.056,0.742,0.202,0.9911
B08K9PX15C,Zebronics Zeb Wonderbar 10 USB Powered 2.0 Computer Speaker with RGB Lights,849.0,1499.0,0.43,4.0,7352.0,29408.0,Computers & Accessories,Accessories & Peripherals,Satisfied,650.0,0.019,0.634,0.346,0.9941
B083RD1J99,"HP Wired Mouse 100 with 1600 DPI Optical Sensor, USB Plug-and -Play,ambidextrous Design, Built-in Scrolling and 3 Handy Buttons. 3-Years Warranty (6VY96AA)",328.0,399.0,0.18,4.1,3441.0,14108.099999999999,Computers & Accessories,Accessories & Peripherals,Satisfied,71.0,0.009,0.609,0.381,0.996
B09Z7YGV3R,"Anjaney Enterprise Smart Multipurpose Foldable Laptop Table with Cup Holder, Study Table, Bed Table, Breakfast Table, Foldable and Portable/Ergonomic & Rounded Edges/Non-Slip (Black)",269.0,699.0,0.62,4.0,93.0,372.0,Computers & Accessories,Accessories & Peripherals,Satisfied,430.0,0.032,0.645,0.323,0.9931
B00N3XLDW0,ENVIE ECR-20 Charger for AA & AAA Rechargeable Batteries,299.0,400.0,0.25,3.8,40895.0,155401.0,Electronics,Cameras & Photography,Neutral,101.0,0.103,0.682,0.215,0.9237
